2.0463630789890885E-12;[-46.71665853468038,-54.16572832211115,-39.204712495226595,-25.6118973107967,71.42540854599878,61.415273103750216,-22.254144841468325,-46.95070778917845,-93.52542932801913,33.95705268368052,-85.12772469496134,21.82821622681903,-64.26752811722233,-94.07335771997604,41.630765601863764,-44.44434511847293,-76.84231145051322,38.24518650285851,-30.19785522082162,-54.37289956243375,-66.48000079345495,18.92622660206635,61.97796580188022,2.985828152625457,-30.2037224530788,-89.38130715460942,21.238040837725965,36.30529244108639,16.748663428106585,-26.04950014786315,89.19840620585067,37.286116638322376,-55.085225973216446,-11.080113066660147,41.522708859631514,-94.04045646527912,31.778724784212926,-36.81649705993587,63.15404828942562,-68.88427296591331,-9.319152798082706,-36.058366587556016,9.938505761807832,4.451849300701492,-36.93699674379376,39.22257643354552,-81.02451896919234,91.76161101137505,-74.06448221239516,-95.28027637428055,-83.05583514032038,-89.53584310065881,-6.009280099600305,63.936477847185046,93.81944945522983,-30.002862585342715,-45.42271182060356,-97.75429450341377,58.80466869444501,-79.92492603116655,63.788480644356184,49.57196147210085,-24.027382673412504,-78.45912735398167,53.206553856194304,-58.24367632826757,89.0204180428231,-94.48522186014482,49.38463541413337,27.265177680077272,87.70772245866942,-81.22829453566185,91.93644982168225,63.755922058115566,-57.038013023826224,66.75442057678438,-48.856741720010604,28.114096202336455,43.29845654124319,60.35657631275447,-7.723458203823998,-76.0720374983842,2.1166654190358125,48.58624208182442,-88.62599022744769,11.968219081713597,-26.40072534227096,76.4470396308624,75.99544137199278,-87.90802317874974,-85.64689514313017,-54.149348543650945,-55.47585401757333,29.091822212765205,-41.40360078220456,77.10093572267236,8.868715477648703,40.36218519164977,-63.38976041616529,19.92881031350976]
1.6484591469634324E-12;[-46.71665855410781,-54.16572832730134,-39.20471247540845,-25.611897294381098,71.42540855495515,61.41527309548072,-22.254144848514436,-46.95070778806918,-93.52542931846362,33.95705269773366,-85.12772473870483,21.82821628234832,-64.26752809497344,-94.07335771043216,41.63076557472824,-44.444345060686246,-76.84231145217879,38.24518649276081,-30.197855226275447,-54.37289952440927,-66.48000079516866,18.926226590393902,61.97796580298316,2.9858281738788515,-30.203722462321355,-89.3813071592269,21.23804084071089,36.30529242246749,16.748663411498033,-26.04950013680591,89.19840619383726,37.28611665173368,-55.08522595603105,-11.080113043981298,41.52270888389454,-94.04045646482984,31.778724802189874,-36.81649706150903,63.15404830737906,-68.88427297187347,-9.319152818776859,-36.05836661573137,9.938505762890209,4.451849291636509,-36.93699674692602,39.22257645078868,-81.02451897022252,91.7616110031787,-74.06448222327232,-95.28027637326765,-83.05583513523914,-89.53584310004854,-6.009280095327456,63.93647783383989,93.8194494566302,-30.002862597144976,-45.422711807787316,-97.75429449550056,58.80466869286117,-79.92492604755162,63.78848066089532,49.57196146222309,-24.027382651302048,-78.45912736655676,53.206553847336856,-58.243676314333456,89.02041804060491,-94.48522187451299,49.38463540314683,27.265177658904108,87.70772246587329,-81.22829454958863,91.93644981889102,63.755921972101106,-57.03801303815114,66.75442057060988,-48.85674172757664,28.11409621746354,43.29845654949573,60.35657633131045,-7.723458225767771,-76.07203755934967,2.116665424366796,48.58624209874218,-88.62599024158214,11.968219083414391,-26.400725356598016,76.44703963419734,75.9954413775307,-87.90802317824205,-85.64689514588713,-54.149348553455184,-55.47585403602612,29.09182222087156,-41.40360075242129,77.10093572911735,8.868715486479749,40.36218521163331,-63.38976041930681,18.99927131732889]
4.421963240019977E-9;[-46.71665854837574,-54.16572832780318,-39.20471246855736,-25.61189728787834,71.42540854346252,61.41527308513895,-22.254144854722657,-46.9507077994689,-93.52542933150104,33.9570526964362,-85.12772472067347,21.828216278623707,-64.26752810948716,-94.07335772189431,41.630765596919886,-44.4443450544924,-76.84231144712307,38.24518649289002,-30.1978551887667,-54.372899556076966,-66.48000080204511,18.926226598695912,61.97796579361281,2.9858281699529305,-30.203722466641594,-89.38130714231059,21.238040840435254,36.30529243913692,16.748663441789756,-26.04950013636252,89.19840617942113,37.28611668038798,-55.085225956203466,-11.08011305579672,41.522708923466475,-94.04044984813052,31.778724805543074,-36.81649708655205,63.154048292451236,-68.88427297175292,-9.319152817694556,-36.05836663340207,9.938505772215159,4.451849303183108,-36.93699674938271,39.222576443833226,-81.02451899095449,91.76161100323466,-74.06448220729898,-95.28027638513359,-83.05583513929868,-89.53584309143505,-6.009280115368731,63.93647784289115,93.81944951354347,-30.002862604224905,-45.422711830605095,-97.75429449406498,58.80466870976873,-79.92492604235143,63.78848064361148,49.5719614565799,-24.027382649138172,-78.45912737508684,53.20655386028428,-58.24367630914891,89.02041803742783,-94.48522188206157,49.38463540298001,27.26517766361816,87.70772247972387,-81.2282945469726,91.93644983070655,63.75592206263596,-57.03801303717177,66.75442055302702,-48.85674170264538,28.114096219039933,43.298456547597866,60.35657632609961,-7.723458214510659,-76.07203750763152,2.1166654185887355,48.58624211121167,-88.62599023940061,11.968219078952567,-26.400725355036624,76.44703964535039,75.99544138480928,-87.90802316420886,-85.64689515357732,-54.14934855667487,-55.47585401951383,29.091822204919502,-41.4036007739804,77.10093571663356,8.868715476633612,40.36218520521723,-63.389760417994424,-57.15395153684586]
1.801936377887614E-11;[-46.716658543499314,-54.16572832467377,-39.20471248978611,-25.61189729677342,71.42540860736993,61.41527305287445,-22.25414485974411,-46.950707793368466,-93.52542933185742,33.95705269263222,-85.12772474830683,21.82821627732766,-64.26752812645712,-94.07335772446028,41.6307656017269,-44.44434505431503,-76.84231145745598,38.24518650998629,-30.197855223996978,-54.37289954953373,-66.48000080464686,18.926226599909384,61.97796579330806,2.9858281747169,-30.203722458370056,-89.3813071621915,21.238040838401158,36.30529242832086,16.748663440665787,-26.049500153915524,89.1984062084355,37.28611665630338,-55.08522595124035,-11.08011302885072,41.522708861048145,-94.0404564596282,31.778724788622323,-36.8164970430504,63.154048271443386,-68.88427297352723,-9.319152835118777,-36.058366605145636,9.93850575999239,4.451849297526432,-36.93699675703739,39.22257648112356,-81.02451898144432,91.76161100630196,-74.06448223440474,-95.28027640504052,-83.05583514403926,-89.53584310472036,-6.009280099541313,63.936477841138554,93.81944945197796,-30.00286259916892,-45.42271180109168,-97.75429449331013,58.80466869114512,-79.92492604907378,63.788480637362085,49.57196145644951,-24.02738265298403,-78.4591273639669,53.20655387638323,-58.243676314545425,89.02041805523614,-94.48522187200203,49.38463541335098,27.265177659524056,87.70772244676564,-81.22829448656262,91.93644981910474,63.75592204046489,-57.03801303747019,66.75442058677793,-48.85674169657808,28.11409622667327,43.29845655099728,60.35657632486237,-7.723458217152077,-76.07203750464275,2.1166654359043573,48.586242105773096,-88.6259902382732,11.968219074603892,-26.400725354613655,76.44703964341362,75.99544159627666,-87.90802323357524,-85.64689514514856,-54.14934853739441,-55.47585403190894,29.091822209101842,-41.40360043480066,77.10093575101119,8.868715479240857,40.36218520164309,-63.38976041925843,71.70474656632024]
2.3296897228419766E-4;[-46.71665847965463,-54.1657283107182,-39.20471246768303,-25.611897287074903,71.42540861077772,61.415273200869706,-22.2541448604838,-46.95070778152615,-93.52542929432572,33.95705270827135,-85.12772203921783,21.829107204472862,-64.26630531349429,-94.07333884760595,41.630875239249164,-44.44434506710397,-76.84231150969556,38.24518674396705,-30.197854908954394,-54.372899540478805,-66.48000106124692,18.926227163063157,61.97796574206664,2.985828670481777,-30.203722595263955,-89.38130710538825,21.238040822546683,36.305292462951925,16.7486634712502,-26.049500102483954,89.19840619809635,37.28611666761587,-55.085225918369126,-11.08011303624837,41.522708851676306,-94.04045656820337,31.778724794851527,-36.81649711486319,63.154048321723266,-68.88427293101176,-9.319144713618948,-36.058359200074165,9.93851302925974,4.451845754776185,-36.937002503690614,39.222576671830566,-81.02451903967771,91.76161082791782,-74.06448282230622,-95.28027620096718,-83.05583513989015,-89.53584306136281,-6.009280109991772,63.936477817320295,93.819449470862,-30.002862695120672,-45.42271181810072,-97.75429443496567,58.80466869901235,-79.92492603023743,63.78848073202826,49.571961527725115,-24.027382654434533,-78.4591274500388,53.2065535538839,-58.24367630095024,89.0204181435581,-94.4852218918639,49.384635386638436,27.265177848649085,87.7077225481966,-81.2282944588025,91.93644986455232,63.755922304718055,-57.03801308523958,66.75442046296892,-48.85674154304727,28.11409581107514,43.29845649557118,60.35657632797114,-7.723458272253978,-76.07203786026986,2.1166652953386524,48.586242119426345,-88.62599001501258,11.968219046783087,-26.400725399852835,76.44703971862408,75.99544137286013,-87.90802317832795,-85.6468939334326,-54.149347571400035,-55.475854022007006,29.09182256159236,-41.403599800789436,77.10093571623104,8.868715490603988,40.36218519938603,-63.389760417568745,-99.95065843841255]
1.1885958883794956E-10;[-46.71665853372893,-54.16572832043651,-39.20471247292634,-25.61189728678252,71.42540857128007,61.415273097534204,-22.25414485735212,-46.950707791661905,-93.52542930996734,33.957052707457095,-85.12772473799444,21.82821628586449,-64.26752808721163,-94.0733576935412,41.63076558527126,-44.44434506562042,-76.84231145070991,38.24518651436339,-30.197855211926655,-54.372899546712944,-66.480000804453,18.926226591149806,61.97796578115198,2.9858281714336354,-30.20372245637355,-89.38130718320652,21.2380408386773,36.305292428037916,16.7486634521392,-26.04949987154583,89.19840619755846,37.286116659984266,-55.08522594254685,-11.080113060884386,41.522708849244765,-94.04045644266596,31.778724791926212,-36.816497033352796,63.154048270206374,-68.88427296377527,-9.319152823436967,-36.05836663290963,9.938505759404945,4.451849313139248,-36.93699674661326,39.22257645403147,-81.02451894366843,91.76161098424946,-74.06448221951595,-95.28027637504556,-83.0558345183799,-89.53584392534255,-6.009280098462634,63.93647786206409,93.81944945698604,-30.00286258273929,-45.42271180534129,-97.75429449207374,58.80466871097691,-79.9249260227335,63.78848065048044,49.5719614623077,-24.027382657827367,-78.45912738148729,53.20655384301703,-58.2436763014394,89.0204180328708,-94.48522187825971,49.38463541220726,27.265177659805186,87.70772247439318,-81.22829453675561,91.93644981462128,63.755922055121204,-57.038013022386934,66.75442058204135,-48.85674169731078,28.11409621286144,43.29845654544886,60.35657632307445,-7.723458198052493,-76.07203751705597,2.116665415472473,48.58624211248398,-88.62599024157872,11.968219093450823,-26.400725346160012,76.44703962486601,75.99544137730688,-87.90802317149229,-85.64689516723149,-54.14934855955986,-55.475854017904844,29.09182221941206,-41.40360075435569,77.10093572696854,8.868715486253983,40.36218519438876,-63.38976041437798,-79.93890476768371]
5.335925834515365E-8;[-46.71665852264351,-54.165728330692765,-39.20471249149482,-25.611897300844813,71.42540853512219,61.41527310004465,-22.254144865790877,-46.95070778739785,-93.52542930846717,33.957052703083654,-85.12772473240652,21.828216291833193,-64.26752811055748,-94.07335773586384,41.63076557322449,-44.444345041118666,-76.84231144900579,38.24518649947157,-30.19785520944004,-54.372899554297504,-66.48000084752537,18.92622654116463,61.977965798354106,2.985828171361267,-30.20369949737269,-89.38130606529961,21.23804084080089,36.305292436446145,16.74866345031121,-26.049500132236226,89.19840619108668,37.28611667196568,-55.0852259614722,-11.080113042574066,41.522708857976,-94.0404564655481,31.778724792157103,-36.8164970498178,63.15404827665877,-68.88427297668737,-9.319152831758272,-36.058366612693554,9.93850574597059,4.451849311833484,-36.936996726500944,39.22257642438444,-81.02451898314537,91.76161100946698,-74.06448222142532,-95.2802763647477,-83.05583514707645,-89.53584308742197,-6.009280093080088,63.93647784525301,93.81944950495988,-30.002862608288567,-45.422711808023735,-97.75429449913699,58.80466869433385,-79.92492605004911,63.788480639046284,49.57196145841355,-24.027382652614623,-78.45912740961523,53.20655383905142,-58.24367631164859,89.02041799402818,-94.48522183780425,49.384635421011524,27.26517767139053,87.70772247780701,-81.22829453373176,91.93644982719158,63.75592204784431,-57.038013037885385,66.75442057881814,-48.85674169425381,28.11409622136774,43.29845656166246,60.35657633649647,-7.723458217422826,-76.07203750099501,2.116665419167201,48.586242099129116,-88.6259902187781,11.968219081483538,-26.400725349905677,76.44703964430643,75.99544140256867,-87.90802321268073,-85.64689514434495,-54.149348556372516,-55.47585401804308,29.09182221375218,-41.40360074303327,77.10093579124607,8.86871548512376,40.36218521324992,-63.38976041771657,-6.674370305224002]
3.5987568480777554E-10;[-46.7166585281881,-54.16572832668333,-39.20471249501613,-25.611897294028612,71.42540852962264,61.41527310959583,-22.25414485257402,-46.950707795570416,-93.52542931563023,33.95705269783129,-85.12772473298449,21.828216284912266,-64.26752813146501,-94.07335766890358,41.63076558779555,-44.44434505467751,-76.84231145404647,38.245186501526604,-30.19785521729934,-54.37289955241319,-66.48000079790008,18.926226602943043,61.97796580562855,2.9858281676338168,-30.20372095711863,-89.38130610445928,21.238040838210118,36.305292426541435,16.748663445612372,-26.049500140206007,89.19840619022739,37.28611665522033,-55.08522596115636,-11.080113054182803,41.52270884928268,-94.04045646765815,31.778724789975502,-36.81649706929856,63.15404829789895,-68.88427297765062,-9.319152841618907,-36.05836665502795,9.938505744838762,4.451849302824959,-36.93699673582056,39.22257645325375,-81.02451896460144,91.76161100617104,-74.0644821984836,-95.2802763693594,-83.05583513951468,-89.5358430885082,-6.0092800816131735,63.936477820301135,93.81944944608604,-30.002862601067577,-45.422711404614326,-97.75429469912709,58.8046686939998,-79.9249260420513,63.78848065473549,49.571961447394116,-24.027382657006864,-78.45912736016687,53.20655382988546,-58.24367630527828,89.02041803694802,-94.48522187803437,49.38463539604836,27.265177664752898,87.70772247859642,-81.22829452857479,91.93644983837174,63.75592204236976,-57.0380130412879,66.75442057776355,-48.85674172568919,28.114096220215135,43.298456556129324,60.35657632863468,-7.72345826803478,-76.07203746436012,2.116665410532145,48.58624211983478,-88.62599023552912,11.968219034835021,-26.400725352627667,76.4470396497357,75.99544137330035,-87.90802317310933,-85.6468951239181,-54.14934855244653,-55.475854011098434,29.091822226473635,-41.40360074855629,77.10093572875947,8.868715464481202,40.36218520827148,-63.38976042104948,-28.571675097363595]
2.3874235921539366E-12;[-46.7166585191501,-54.16572832512713,-39.20471250749932,-25.611897313815604,71.42540853571924,61.41527310746558,-22.254144860623853,-46.9507077900962,-93.5254293256213,33.95705269664163,-85.12772475168086,21.82821627895196,-64.26752810217252,-94.07335769994282,41.63076558974222,-44.44434506096072,-76.84231144947651,38.24518651744824,-30.19785521143726,-54.372899542057844,-66.48000079671671,18.926226595024193,61.97796581336389,2.985828175736368,-30.203722461185265,-89.38130715293272,21.238040844026127,36.30529242601387,16.748663432595116,-26.049500129148008,89.19840620082972,37.28611664960494,-55.085225957259304,-11.080113046820715,41.52270886329413,-94.04045646169187,31.778724786589493,-36.8164970534023,63.15404837811096,-68.88427296016175,-9.319152832027285,-36.05836662830613,9.938505745428653,4.451849303909834,-36.936996746520016,39.22257647020768,-81.02451892016315,91.76161099733649,-74.06448222686164,-95.28027638128172,-83.05583513117723,-89.53584308126075,-6.009280091553336,63.93647785939256,93.81944945427328,-30.002862598709275,-45.422711808785444,-97.7542944952443,58.80466870537046,-79.92492604661528,63.788480642325034,49.571961457094886,-24.027382667253814,-78.45912735516606,53.206553846079245,-58.24367633456633,89.02041803673859,-94.48522189236024,49.384635397867584,27.265177665411592,87.70772247672636,-81.2282945222171,91.93644981339854,63.755922059362796,-57.03801304780924,66.75442058366451,-48.85674171372949,28.11409622228189,43.29845654078759,60.35657630696853,-7.723458206896343,-76.07203750160163,2.1166654291203684,48.58624209805911,-88.62599022660041,11.96821910242546,-26.400725346751823,76.44703966493068,75.99544133517043,-87.90802314481154,-85.64689513426545,-54.149348525027754,-55.475854011010064,29.09182222854194,-41.40360072435576,77.1009357448854,8.868715484743714,40.362185198851286,-63.38976041747253,-95.31856213422213]
6.258460416574962E-11;[-46.7166585372766,-54.16572835305984,-39.20471248064572,-25.611897308164167,71.42540852074607,61.41527310092008,-22.254144854130807,-46.950707787415794,-93.52542933116766,33.95705270150335,-85.12772475298743,21.82821628102599,-64.26752811550311,-94.07335772683474,41.630765583413236,-44.44434506540851,-76.84231145566247,38.24518649513552,-30.197855215689923,-54.37289954559705,-66.48000079672123,18.926226623507198,61.97796579975359,2.985828153114896,-30.20372243757398,-89.38130713863478,21.238040836420737,36.3052924264051,16.74866344531596,-26.049500133190698,89.19840618646924,37.286116660244275,-55.085225965895816,-11.080113037184356,41.522708865869376,-94.04045646935215,31.77872479999396,-36.81649706060304,63.15404830810154,-68.88427295391911,-9.319152830764033,-36.05836662309293,9.938505753607473,4.451849294410842,-36.93699674256862,39.22257644862742,-81.02451897018449,91.7616110051275,-74.06448220672172,-95.28027638561653,-83.0558351433712,-89.53584308381446,-6.009279865508385,63.936477325524656,93.8194494554368,-30.002862578813325,-45.422711790863595,-97.75429450000962,58.80466869288626,-79.92492604255499,63.78848064458287,49.571961459838214,-24.027382649350905,-78.45912736242961,53.20655385561073,-58.24367628407436,89.02041803931401,-94.48522188787024,49.38463541107941,27.265177687259794,87.70772247176039,-81.22829455620584,91.9364502305393,63.755922380719774,-57.038013049374584,66.7544205715144,-48.856741709654315,28.114096215894484,43.29845667338525,60.35657636102203,-7.723458213513764,-76.07203750272755,2.1166654216516276,48.5862421035353,-88.62599023578949,11.968219081931169,-26.4007253667067,76.4470396436692,75.99544138408274,-87.90802316828757,-85.64689515585985,-54.149348544862924,-55.47585403060635,29.091822218181218,-41.40360075144788,77.10093572523755,8.868715477929804,40.36218520824519,-63.38976041634715,39.760446933400374]
