0.007396344072873262;[-477.9684556853405,-100.26421205142057,451.7507880757892,330.74060912867105,0.591860363448092,-208.60171987275984,-591.5397055121372,-315.0982915754458,-165.48759043416516,-435.0972111380437,-231.65881164990404,129.75408019263426,-313.1198428547985,-33.53412252781232,-503.216757295102,46.792644057028724,365.8227955383641,419.56585055670683,-487.24589113808736,78.17787804114242,536.4815519819267,-269.8337392466047,-193.78207341666516,-24.489498707742772,432.38523299944126,23.63971326256454,264.74963224037765,-547.8779497077875,-265.0516142996156,332.1732232020262,-365.8635874974149,110.84124601102621,-404.309456715427,134.10826699959662,-15.757010267879231,500.0557623186237,-33.9918225226923,321.27695263770084,385.4020769786483,19.248880934435395,-422.9346563687969,-67.49359861319618,-577.924454369495,551.0491806319956,-522.3968439849759,-458.9285971259233,479.5163135026214,140.19174465051572,-9.796859033470254,420.9859537381133,-364.35458563035127,-29.352281939843742,86.77276555202349,-258.3669672218679,-525.6573674480834,-489.4607691564789,-88.24256403398994,-347.6585564391097,407.8342759558441,-599.6843500526855,296.81624674927184,218.12818930581352,554.8452113118789,-546.9733897823141,-386.5664704908075,-445.0664092872233,267.66720938003476,-383.6134424276101,-199.8266929959249,387.2867795711741,-364.72026100977956,-285.31461366659806,-520.9830786845869,-186.55261208439822,311.14377337342717,-355.54193909643755,-59.54031389596385,-87.3204680291504,23.27378681973733,241.18690121688982,-570.2242025181458,166.42303070946986,-79.32288806336659,-134.8315963338069,-592.9041951050742,489.7365876372455,-505.7655863008985,473.0363132142225,81.675017308514,381.49655483403285,381.579412077618,347.2924015841146,335.9655223050011,501.4447357948686,124.52041527471413,349.55478779514425,-42.16088335858249,-530.7120822866434,294.0303635200692,544.0942376674209]
0.012590952464591965;[-484.24864318895953,-95.82576986287025,451.74927183202607,324.46918915206066,0.5395154508648807,-208.60032613100907,-591.5396187015969,-315.0976564840388,-165.48759117691174,-435.09721041200373,-231.65881106784067,129.75407996947993,-313.1198433832341,-33.534117524559775,-503.2167594334557,46.79264167121568,365.8228001389765,419.5658543233348,-487.2459071683102,78.17789581503872,536.4815531973557,-269.83374166951705,-193.78207409150914,-24.489501580798706,432.3852349909648,23.639713953801586,264.7496309441162,-547.8779494426083,-265.0516134952,332.1732234268585,-365.8635875081706,110.84124770676691,-404.3094545209504,134.10826249816068,-15.757010352200888,500.0557627126519,-33.99182217448078,321.2769537509077,385.4020764603354,19.248880570172467,-422.9346576232652,-67.4935978736428,-577.9244533977175,551.0491811217171,-522.3968439538841,-458.9285977171357,479.5163135989539,140.19174537774057,-9.796858681579439,420.9859529720343,-364.35458508122395,-29.352282378753944,86.77276633233555,-258.36696628849194,-525.6573659263702,-489.4607697186892,-88.24256473087814,-347.65855530047554,407.8342755881854,-599.6843451018383,296.8162465171884,218.12819051119973,554.8452108664662,-546.9733903332958,-386.5664706121185,-445.06640883938536,267.66721043681537,-383.61344308377517,-199.8266934232694,387.28677778772703,-364.72025948808437,-285.3146135335328,-520.9830773095432,-186.55261131623863,311.14377337816927,-355.5419392800846,-59.540314553877856,-87.3204663635648,23.273785040216975,241.18690197454046,-570.2242035963029,166.4230298677191,-79.32288848702292,-134.8315951911538,-592.9041967218072,489.73658729446606,-505.76558586908544,473.0363141988572,81.67501821587776,381.4965556018822,381.5794114756039,347.2924004639864,335.96552217379366,501.4447349327492,124.520414006824,349.5547881435697,-42.16088163173224,-530.7120813277602,294.0303635798489,544.0942365591259]
0.022689769729396403;[-481.0776431386841,-100.25329034564113,451.74953667885944,330.7401699055029,0.5918624853430694,-208.6017199190231,-583.2665178538189,-315.1222226342779,-165.48760939020096,-435.0972483578445,-231.6587772498014,129.75408421014495,-313.11984357588784,-33.53411724124357,-503.2167567419105,46.792638120717776,365.82279661918835,419.5658553295648,-487.24588976834673,78.17787850147454,536.4815520808086,-269.83374109375217,-193.7820737098049,-24.489499111784312,432.38523491942516,23.639713314266807,264.7496292328525,-547.8779239565105,-265.05161379859203,332.1732236997013,-365.8635884777364,110.84124544693933,-404.3094507061357,134.10826580273604,-15.75701032262621,500.0557620565459,-33.99182254110894,321.27695346302835,385.4020764185406,19.248881641176446,-422.93465690162964,-67.49359715831339,-577.924454668195,551.0491806616919,-522.3968426453813,-458.9285977016573,479.5163140200209,140.19174686113058,-9.79685906544683,420.9859526852265,-364.3545836700482,-29.352283278060302,86.77276485095896,-258.3669676957659,-525.6573659562561,-489.46076816758,-88.24256421246054,-347.6585560202297,407.8342759566204,-599.6843515034889,296.81624775022993,218.12819180015944,554.8452110120742,-546.9733900583417,-386.5664702957135,-445.06640919223486,267.66720997057905,-383.61344193020363,-199.82669393820981,387.2867782608279,-364.72025968660563,-285.3146140010026,-520.9830784557076,-186.55261029561208,311.14377355563784,-355.5419393868648,-59.54031497334694,-87.32046709830361,23.273785376928373,241.18690204992782,-570.2242045046066,166.4230305553501,-79.32288837749108,-134.83159407599032,-592.904195076161,489.73658712549894,-505.76558677476714,473.03631407940964,81.6750181461491,381.49655613893293,381.57941113986163,347.29240071005023,335.965521361295,501.4447348367409,124.52041613724495,349.55479026185486,-42.1608828552585,-530.712079901783,294.0303628883997,544.0942374222906]
0.012321426734644092;[-481.10846003053,-91.38729741240353,446.3146291337785,330.740157690662,0.5918603883483531,-208.60171985045022,-591.5397083040098,-315.09820273090145,-165.4875908200457,-435.09720999272025,-231.65881187602594,129.75407983336385,-313.1198445669881,-33.534117356380875,-503.2167570375154,46.79263861734073,365.8227957777938,419.5658495345528,-487.245889578687,78.17787922180433,536.481551328614,-269.83373905623637,-193.78207357999594,-24.489499706099352,432.3852344058372,23.639713461099827,264.74962963812845,-547.8779481993022,-265.05161407260056,332.1732230808985,-365.86358855149047,110.84124580152061,-404.3094544360207,134.1082624945439,-15.757009661549988,500.05576218041045,-33.991822291264135,321.2769519858117,385.4020763296094,19.248879572765055,-422.9346577048632,-67.49359864235382,-577.9244551146373,551.0491813082523,-522.396843291107,-458.92859698440685,479.51631329855115,140.19174481425247,-9.796857961275562,420.9859539486884,-364.354584410928,-29.352282382942835,86.77276565720251,-258.36696752087295,-525.6573654232707,-489.4607611522247,-88.2425642842581,-347.6585565639851,407.83427548574804,-599.6843513125475,296.81624785161733,218.12819021390936,554.8452112950947,-546.9733909107384,-386.56647090225005,-445.0664088494619,267.66720963897313,-383.6134422935199,-199.8266927280951,387.2867791257143,-364.72026092362205,-285.3146148579899,-520.983077563873,-186.55261210804747,311.14377239493615,-355.54193998199463,-59.54031493448485,-87.32046715938651,23.27378474166553,241.18690139208542,-570.2242024727251,166.4230303751854,-79.32288901553882,-134.83159409863478,-592.9041953712956,489.73658787932663,-505.7655844506587,473.0363134293149,81.67501866852866,381.49655647185256,381.57941084221426,347.29240131258086,335.96552190329777,501.4447342564307,124.52041511041833,349.55478911793097,-42.16088390523347,-530.7120825725386,294.03036376535044,544.0942376673927]
0.014805154776553309;[-477.96845566257576,-95.82577285490002,451.7494945638016,330.7401654466638,7.617133515154305,-208.59967340703827,-591.5397083737505,-315.0982020496533,-165.48759096479876,-435.0972102377497,-231.65880955303425,129.75408031620063,-313.1198396513663,-33.534120261707024,-503.21675717485886,46.792637679631895,365.8227954423766,419.5658497715303,-487.2458952787082,78.17788372515317,536.4815519441132,-269.83373861958603,-193.78207358496437,-24.489499295392694,432.38523498282115,23.639713626831867,264.74963127139966,-547.8779493227464,-265.0516134680927,332.1732239068927,-365.8635889311733,110.8412454077855,-404.30946146634517,134.10826465435738,-15.75701000106575,500.0557625285104,-33.99182310150643,321.27695304485326,385.40207665807253,19.24888171864027,-422.93465552323244,-67.4935988102705,-577.9244548002983,551.0491808118819,-522.396843321767,-458.92859777843205,479.51631418843664,140.19174551531546,-9.796858123812791,420.9859535676539,-364.3545850688546,-29.35228298120086,86.77276496788423,-258.36696812600906,-525.6573673229855,-489.4607685161941,-88.24256456501236,-347.6585558963548,407.8342412968628,-599.6843628367733,296.81624858920435,218.12819034789757,554.8452116133252,-546.9733905869239,-386.5664714381091,-445.0664088903915,267.6672097309534,-383.6134435230377,-199.8266932932845,387.28677913868484,-364.7202609467745,-285.31461447698416,-520.9830783749258,-186.55261138661,311.1437728126617,-355.5419392531692,-59.5403155314484,-87.32046692198598,23.273784727082816,241.18690219061418,-570.2242031660296,166.42303039538254,-79.32288926262162,-134.8315943971834,-592.9041962404804,489.7365877172626,-505.76558528545473,473.0363143241742,81.67501847557192,381.4965551762558,381.57941184922834,347.2924005171361,335.9655218334257,501.444735369622,124.52041492031285,349.5547885405578,-42.16088433724959,-530.7120809675902,294.03036357123915,544.0942371827254]
0.008503848009866033;[-484.20143996682145,-100.26366252334103,451.74949552253435,330.74016923904463,0.5918583407290308,-208.60172029539376,-591.5397087529811,-315.0981928770133,-165.48760776157755,-435.0972468597588,-231.65881185359265,129.75408016375295,-313.11984447457945,-33.53411836392207,-503.21675743067016,46.7926378674754,365.8227942284103,419.565848159513,-487.2458886813537,78.17787828686697,536.4815520007539,-269.83373820459616,-193.7820733702757,-24.48950280348313,432.3852368255264,23.639714539526558,264.74963159734136,-547.8779491060636,-265.05161390685856,332.173222499674,-365.86358862228553,110.84124486893288,-404.309454679487,134.10826241488917,-15.75701034714193,500.0557629569874,-33.991821016760895,321.27695285668364,385.4020767782899,19.248881552559137,-422.93465494975385,-67.49359864027004,-577.9244560126323,551.0491760255064,-522.3968431863465,-458.9285978552888,479.51631312735674,140.19174537463434,-9.796858986492333,420.9859538037959,-364.3545839214407,-29.352282238909293,86.7727649639592,-258.36696887741897,-525.6573652293496,-489.46076815473225,-88.24256472381387,-347.6585557143937,407.8342680454543,-599.6843511234804,296.8162469388348,218.1281913428461,554.8452121208528,-546.9733911746608,-386.56647136696455,-445.0664112148187,267.66720911834096,-383.6134424861088,-199.82669409724534,387.2867793592651,-364.72026160509273,-285.314613901774,-520.9830785406325,-186.55261196463508,311.1437731799515,-355.5419393396313,-59.54031037155988,-87.32046805969175,23.27378413283858,241.18689970647944,-570.2242029126431,166.42303009051906,-79.32288888723687,-134.83159288329742,-592.9041954254216,489.73658702820245,-505.76558531955965,473.0363139631863,81.67501780062395,381.4965572658607,381.5794142098859,347.29240088079445,335.9655214853925,501.4447341299486,124.52041529427106,349.5547885023593,-42.16088356682987,-530.7120816699831,294.0303646307067,544.0942375717856]
0.003139591890032989;[-481.1455350607803,-95.72675359427734,451.7461026440708,330.7401471216963,0.5918606087491098,-208.60172012968573,-591.5396475499315,-315.0987195013223,-165.48758929783122,-435.0972101385729,-231.6588112047063,129.75407816131786,-313.1198433763528,-33.53411772947491,-503.2167577420537,46.79263753788048,365.8227955035205,419.56584942275435,-487.24588953447767,78.17787872933923,536.481551791137,-269.8337377819107,-193.78207376603194,-24.48949908636983,432.38523486287113,23.639713923250806,264.7496312774291,-547.8779496693875,-265.05161307755964,332.17325180807165,-365.86358841016704,110.8412448904925,-404.3094548592481,134.10826236485948,-15.757010266421593,500.05576229371127,-33.99182321628176,321.27695534743043,385.40207698747605,19.24888140837871,-422.9346570672503,-67.4935978015048,-577.9244558439847,551.0491811434734,-522.3968435252949,-458.92859771335117,479.51631397114653,140.19174584196873,-9.796858182737918,420.98595278131955,-364.3545849445623,-29.352281573706588,86.77276526195297,-258.3669680679463,-525.6573652303114,-489.4607688440099,-88.24256427639166,-347.65855431214925,407.8342739148972,-599.6843402429346,296.81624733988014,218.1281898509211,554.8452128081427,-546.9733905047235,-386.5664719391256,-445.0664079844101,267.6672093615293,-383.6134435708297,-199.82669261942792,387.2867788264853,-364.7202603872844,-285.3146139165851,-520.9830780660952,-186.5526113137041,311.1437722049218,-355.54193948962853,-59.540314846646055,-87.32046756922276,23.273786054612422,241.18690197777184,-570.2242024444568,166.42302965463566,-79.3228893276872,-134.83159468428252,-592.9041973415384,489.73658706714417,-505.76558565926575,473.0363127288735,81.67501826376257,381.4965562057056,381.5794099358995,347.2924006997609,335.9655225075385,501.44473482256024,124.52041511687375,349.5547894079046,-42.16088300510789,-530.7120815559058,294.0303632976536,544.0942383002739]
0.03433530348419822;[-484.2484727326067,-95.82521782459628,451.7494961864931,330.7401649557718,0.5919294907275908,-208.60168853974008,-591.5397079144947,-315.0982036309589,-165.48759075804858,-435.09721021816614,-231.6588110621397,129.75408030169808,-301.86586388459847,-33.53411972523508,-503.21675695049095,46.79263911492125,365.8227503638741,419.5658719612959,-487.2458898036032,78.17787854732201,536.4815527773088,-269.83373774970704,-193.78207472961785,-24.489498656952232,432.3852347161713,23.63971389265201,264.7496314395436,-547.8779496287772,-265.05161339688465,332.17322356490513,-365.86358649850564,110.84124504155932,-404.3094550303961,134.10826307710877,-15.757010100222459,500.05575956265704,-33.991822909126775,321.27695243995004,385.4020761099254,19.24888107933641,-422.93465715316825,-67.49359886288606,-577.9244542265283,551.0491806283339,-522.396843302571,-458.92859758660524,479.5163131563089,140.1917445213641,-9.796858440794566,420.9859537608713,-364.3545857759317,-29.352281615642287,86.77276568111687,-258.36696870012645,-525.6573638258479,-489.4607692266197,-88.24256424828641,-347.6585564723219,407.8342754059559,-599.6843507263056,296.8162480331201,218.12818931860525,554.8452103769415,-546.9733913712251,-386.5664705448721,-445.06640784200226,267.66721008783156,-383.6134430708292,-199.82669320421974,387.2867793376365,-364.72026158396,-285.31461470989717,-520.9830779149369,-186.55261074731277,311.14377421251737,-355.54194016154713,-59.54031499927868,-87.32046602337988,23.27378537777998,241.18690204686257,-570.2242019681295,166.423032808188,-79.32288798849451,-134.83159419501445,-592.9041950119032,489.7365893539353,-505.7655863644685,473.0363147697705,81.6750181217111,381.4965555000062,381.5794127049013,347.29240049200524,335.96552384293835,501.44473678958605,124.52041408971081,349.55478877089746,-42.16088297516414,-530.7120809859164,294.0303625222368,544.0942360502271]
0.009857615280537857;[-484.24850908196663,-95.82575008338112,446.3148425177357,330.74016340707647,0.5917711557214751,-208.60173208553016,-591.5397065681422,-315.0982061994395,-165.4875900435128,-435.0972079388434,-231.65880934415563,129.75407305084525,-313.11984423096146,-33.53411667758164,-503.2167585322419,46.79263731797648,365.82280172256867,419.56584957840283,-487.24588957770015,78.17787887280505,536.4815513021334,-269.8337380021577,-193.78207343818684,-24.48950113315867,432.38523690134525,23.639713731233968,264.74963243297594,-547.8779492131991,-265.05161550824664,332.1732241434137,-365.8635875645917,110.8412455372696,-404.3094555690704,134.1082630216463,-15.757010500788915,500.0557625139935,-33.991822277064095,321.27695276907934,385.40207587729174,19.24888121876712,-422.93465716102514,-67.49359672325254,-577.9244543380139,551.0491804980712,-522.3968438037545,-458.9285982072885,479.5163132302007,140.19174538111133,-9.796857252555721,420.98595313090357,-364.3545855923331,-29.352282756035716,86.77276643536085,-258.36696870874556,-525.6573650405164,-489.4607697186887,-88.24256442667279,-347.65855587350296,407.8342724600156,-599.6843534688869,296.81624733487087,218.12819047219253,554.8452108625622,-546.9733905051062,-386.5664705017359,-445.0664088964847,267.6672096147123,-383.6134428299432,-199.82669309482236,387.28678104659514,-364.7202611099565,-285.31461454327535,-520.9830780325735,-186.5526130405986,311.1437750584149,-355.5419361772601,-59.5403144352516,-87.32046908454811,23.273784821788464,241.18690173227426,-570.2242027519543,166.42303114390268,-79.32288723753943,-134.83159377165035,-592.9041954798133,489.7365879417141,-505.76558553849776,473.0363130435292,81.67501882898708,381.4965549700171,381.5794109431257,347.292399495127,335.96552160024544,501.4447352694236,124.52041391933201,349.55478863136824,-42.16088231072514,-530.7120812733278,294.0303643762228,544.0942361645008]
0.0073989678960799665;[-477.9660401324599,-100.26407825364258,451.74949608827234,330.74016529722735,0.5918603339485147,-208.60172050583105,-591.539708300173,-315.0982030361574,-165.48759773824247,-435.09721013873525,-231.6588113884934,129.7540800281489,-313.11981280407684,-33.53412654181319,-503.21688070820016,46.79280992581007,365.82279548188103,419.56584987743634,-487.2458894964376,78.17787890156205,536.4815521717511,-269.8337379214123,-193.78207359778636,-24.489499421877262,432.38523488835364,23.639714131770305,264.74963211137265,-547.8779521952581,-265.05161384943784,332.17322289570467,-365.8635874810254,110.84124518869892,-404.30945551745714,134.10826310891807,-15.757009496582615,500.0557628297108,-33.99182155923642,321.2769532827518,385.40207622919735,19.248880607623374,-422.93465833657854,-67.49359727440874,-577.9244544045779,551.0491812812776,-522.3968439132723,-458.92859781884636,479.51631362967413,140.19174436238222,-9.796860067558418,420.985953468532,-364.3545850673664,-29.35228109543849,86.77276650877384,-258.3669682599363,-525.6573654506766,-489.46076908340183,-88.2425651847106,-347.65855494301337,407.83427383901784,-599.6843497309557,296.8162481172229,218.1281905234043,554.845211237607,-546.9733907527823,-386.56646906632074,-445.06640834157116,267.66720950202426,-383.6134423282101,-199.8266930213054,387.286778293175,-364.7202606058337,-285.3146150433042,-520.9830768062632,-186.55261050877917,311.1437729108768,-355.541940453047,-59.54031350872797,-87.32046781120533,23.27378658633455,241.18690251877686,-570.2242019151756,166.4230303146371,-79.32288882309415,-134.83159458419297,-592.9041962486405,489.73658649624974,-505.7655859491502,473.0363128921535,81.6750178142063,381.4965563578107,381.57941105753656,347.292402404927,335.9655207118958,501.44473576990833,124.5204152737485,349.5547894091471,-42.160881132509246,-530.7120821436963,294.0303638769258,544.0942367018554]
